Center_x,Center_y
704.5,229.5
704.5,230.5
704.5,230.5
704.5,230.5
704.5,230.5
704.5,230.5
704.5,231.5
704.5,232.5
704.5,231.5
703.5,232.5
704.5,231.5
703.5,232.5
704.5,231.5
703.5,232.5
704.5,231.5
703.5,232.5
704.5,231.5
703.5,232.5
704.5,231.5
703.5,232.5
704.5,231.5
703.5,232.5
704.5,231.5
703.5,232.5
704.5,231.5
703.5,232.5
704.5,231.5
703.5,232.5
704.5,232.5
703.5,232.5
704.5,232.5
703.5,232.5
704.5,232.5
703.5,232.5
704.5,232.5
703.5,232.5
704.5,232.5
703.5,232.5
703.5,232.5
703.5,232.5
703.5,232.5
703.5,232.5
702.5,232.5
701.5,232.5
702.5,232.5
701.5,232.5
701.5,232.5
701.5,231.5
701.5,232.5
701.5,231.5
700.5,232.5
699.5,231.5
700.5,232.5
699.5,231.5
699.5,232.5
699.5,231.5
699.5,232.5
699.5,232.5
698.5,232.5
697.5,232.5
698.5,232.5
697.5,233.5
697.5,234.5
697.5,233.5
697.5,234.5
696.5,233.5
695.5,234.5
696.5,233.5
695.5,235.5
695.5,235.5
695.5,235.5
695.5,235.5
695.5,235.5
695.5,235.5
695.5,235.5
694.5,235.5
693.5,235.5
694.5,235.5
693.5,235.5
694.5,235.5
693.5,235.5
694.5,235.5
693.5,235.5
694.5,234.5
693.5,233.5
694.5,234.5
693.5,233.5
694.5,233.5
693.5,233.5
694.5,233.5
693.5,232.5
694.5,231.5
693.5,232.5
694.5,230.5
693.5,230.5
694.5,230.5
693.5,229.5
694.5,230.5
693.5,228.5
694.5,228.5
693.5,227.5
694.5,227.5
693.5,227.5
694.5,226.5
693.5,224.5
694.5,224.5
693.5,223.5
694.5,223.5
694.5,223.5
694.5,222.5
694.5,221.5
694.5,221.5
694.5,220.5
694.5,219.5
694.5,219.5
695.5,218.5
696.5,216.5
695.5,216.5
696,214.5
696,214
696,213
696,213
696,213
696,212
696,212
697,212
697,212
697,211.5
697,211.5
697,211.5
697,211
697,211.5
697,212
697,212
698,213
697,212.5
697,212.5
698,213
698,213.5
698,213.5
698,215
699,215
699,215
699,216
700,216
700,217
700,217
701,217
701,218
701,218
702,218
702,219
702,219
702,220
703,220
703,221
703,221
704,221
704,222
704,222
705,222
705,222
706,223
706,223
706,223
707,223
707,223
707,224
708,224
708,224
708,224
709,225
709,225
709,225
709,225
710,225
710,225
710,225
710,225
710,225
710,225
710,225
710,225
710,225
710,225
710,225
710,225
710,226
710,226
710,226
710,227
710,227
710,227
710,228
710,228
710,229
710,230
710,230
710,231
709,232
709,232
709,233
709,233
709,234
709,235
708,235
708,236
708,236
708,237
708,237
707,238
707,238
707,239
707,239
706,240
706,240
706,241
706,241
705,242
705,242
705,242
705,243
705,243
705,243
705,243
705,243
704,243
704,243
704,244
704,244
704,244
705,244
705,244
705,244
705,244
705,244
705,244
705,244
706,244
706,244
706,244
706,244
707,244
707,244
707,244
707,244
708,243
708,243
708,243
708,243
709,243
709,243
709,243
709,243
709,243
709,242
710,242
710,242
710,242
710,242
710,242
710,242
710,241
710,241
711,241
711,241
711,241
711,241
711,241
711,241
711,241
711,241
711,241
711,241
711,241
711,241
711,241
711,241
711,241
711,242
711,242
711,242
711,242
711,242
711,242
711,243
711,243
711,243
711,243
711,243
711,243
711,243
711,243
711,243
711,243
711,242
711,242
711,242
711,242
711,242
711,242
711,242
711,242
711,241
711,241
711,241
711,241
711,240
711,240
711,240
711,240
711,240
711,240
710,240
710,240
710,240
710,240
710,240
710,240
710,240
709,239
709,239
709,239
708,239
708,238
708,238
707,238
707,237
707,237
706,236
706,235
706,235
706,234
706,233
705,233
705,232
705,231
705,230
705,229
705,228
705,227
705,226
705,224
705,223
705,221
706.5,219
706.5,219
706.5,219
706.5,219
707.5,214
707.5,211.5
